index,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1113,,,17:45:00,5,15:00:00,8:45:00,6,DL8417,DL,Delta Airlines,140906,,
1114,,,18:25:00,5,15:05:00,9:30:00,6,UA987,UA,United Airlines,141328,,557307
1115,,,18:25:00,4,15:05:00,9:30:00,5,UA987,UA,United Airlines,141328,197279,
1116,,,18:25:00,5,15:05:00,9:30:00,6,LH9335,LH,Lufthansa,141390,,810840
1117,,,17:45:00,4,15:00:00,8:45:00,5,AF153,AF,Air France,142250,268655,775658
1118,,,17:45:00,5,15:00:00,8:45:00,6,AF153,AF,Air France,142250,268655,622647
1119,,,18:25:00,3,15:05:00,9:30:00,4,LH9335,LH,Lufthansa,142495,,
1120,,,18:25:00,5,15:05:00,9:30:00,6,SN9107,SN,Brussels Airlines,143167,,
1121,,,18:20:00,6,15:05:00,9:25:00,0,AA150,AA,American Airlines,147625,,
1122,,,18:20:00,6,15:05:00,9:25:00,0,BA1602,BA,British Airways,148442,,
1123,,,18:20:00,6,15:05:00,9:25:00,0,AY5776,AY,Finnair,150102,,
1124,,,16:05:00,1,14:45:00,6:50:00,2,DL9602,DL,Delta Airlines,68649,,621352
1125,,,18:05:00,0,15:15:00,9:20:00,1,UA909,UA,United Airlines,68650,,521338
1126,,,16:05:00,6,14:45:00,6:50:00,0,DL9602,DL,Delta Airlines,68689,,582063
1127,,,16:05:00,0,14:45:00,6:50:00,1,DL9602,DL,Delta Airlines,68689,,
1128,,,16:05:00,2,14:45:00,6:50:00,3,DL9602,DL,Delta Airlines,68716,,548797
1129,,,18:05:00,5,15:15:00,9:20:00,6,UA909,UA,United Airlines,68881,197279,
1130,,,18:05:00,4,15:15:00,9:20:00,5,UA909,UA,United Airlines,68881,197279,
1131,,,16:05:00,4,14:45:00,6:50:00,5,DL9602,DL,Delta Airlines,69085,,
1132,,,16:05:00,5,14:45:00,6:50:00,6,DL9602,DL,Delta Airlines,69382,,
1133,,,18:05:00,3,15:15:00,9:20:00,4,LH9155,LH,Lufthansa,82884,109348,509211
1134,,,16:05:00,0,14:45:00,6:50:00,1,DL9602,DL,Delta Airlines,87250,,
1135,,,16:05:00,2,14:45:00,6:50:00,3,DL9602,DL,Delta Airlines,87250,,548797
1136,,,18:05:00,0,15:15:00,9:20:00,1,UA909,UA,United Airlines,87250,,521338
1137,,,18:05:00,6,15:15:00,9:20:00,0,UA909,UA,United Airlines,87250,,549238
1138,,,18:05:00,2,15:15:00,9:20:00,3,UA909,UA,United Airlines,87530,,
1139,,,18:05:00,1,15:15:00,9:20:00,2,UA909,UA,United Airlines,87530,,621352
1140,,,16:05:00,1,14:45:00,6:50:00,2,DL9602,DL,Delta Airlines,87536,,621352
1141,,,16:05:00,6,14:45:00,6:50:00,0,DL9602,DL,Delta Airlines,87592,,582063
1142,,,18:05:00,5,15:15:00,9:20:00,6,UA909,UA,United Airlines,88056,197279,
1143,,,18:05:00,4,15:15:00,9:20:00,5,UA909,UA,United Airlines,88056,197279,
1144,,,16:05:00,4,14:45:00,6:50:00,5,DL9602,DL,Delta Airlines,88313,,
1145,,,16:05:00,5,14:45:00,6:50:00,6,DL9602,DL,Delta Airlines,88313,,
1146,,,18:05:00,3,15:15:00,9:20:00,4,UA909,UA,United Airlines,88323,109348,614637
1147,,,16:05:00,0,14:45:00,6:50:00,1,KL612,KL,KLM,92407,,583185
1148,,,16:05:00,1,14:45:00,6:50:00,2,KL612,KL,KLM,92407,,583185
1149,,,20:20:00,2,2:34:00,22:54:00,2,NK1858,NK,Spirit Airlines,11885,,
1150,,,20:20:00,4,2:34:00,22:54:00,4,NK1858,NK,Spirit Airlines,11885,,
1151,,,20:20:00,5,2:34:00,22:54:00,5,NK1858,NK,Spirit Airlines,11885,,
1152,,,20:20:00,6,2:34:00,22:54:00,6,NK1858,NK,Spirit Airlines,15022,,
1153,,,20:20:00,3,2:34:00,22:54:00,3,NK1858,NK,Spirit Airlines,15022,,
1154,,,20:20:00,1,2:34:00,22:54:00,1,NK1858,NK,Spirit Airlines,15022,,
1155,,,20:20:00,0,2:34:00,22:54:00,0,NK1858,NK,Spirit Airlines,18428,,
1156,,,7:11:00,5,2:24:00,9:35:00,5,UA2052,UA,United Airlines,19281,26099,
1157,,,7:11:00,4,2:24:00,9:35:00,4,UA2052,UA,United Airlines,19281,25898,
1158,,,7:11:00,6,2:24:00,9:35:00,6,UA2052,UA,United Airlines,19281,25898,
1159,,,19:57:00,4,2:32:00,22:29:00,4,UA2230,UA,United Airlines,19281,25898,
1160,,,19:57:00,5,2:32:00,22:29:00,5,UA2230,UA,United Airlines,19281,26099,
1161,,,12:47:00,5,2:32:00,15:19:00,5,UA2211,UA,United Airlines,19281,26099,
1162,,,12:47:00,4,2:32:00,15:19:00,4,UA2211,UA,United Airlines,19281,25898,
1163,,,10:30:00,5,2:19:00,12:49:00,5,AA2322,AA,American Airlines,19326,,
1164,,,18:47:00,4,2:21:00,21:08:00,4,AA1559,AA,American Airlines,19326,,
1165,,,7:10:00,5,2:22:00,9:32:00,5,AA615,AA,American Airlines,19326,,
1166,,,13:31:00,5,2:24:00,15:55:00,5,AA2839,AA,American Airlines,19326,,
1167,,,20:20:00,5,2:17:00,22:37:00,5,AA1463,AA,American Airlines,19428,,
1168,,,5:00:00,4,2:21:00,7:21:00,4,AA328,AA,American Airlines,19428,,
1169,,,18:47:00,5,2:21:00,21:08:00,5,AA1559,AA,American Airlines,19428,,
1170,,,5:00:00,5,2:21:00,7:21:00,5,AA328,AA,American Airlines,19428,,
1171,,,5:00:00,6,2:21:00,7:21:00,6,AA328,AA,American Airlines,19428,,
1172,,,7:10:00,4,2:22:00,9:32:00,4,AA615,AA,American Airlines,19428,,
1173,,,8:37:00,5,2:24:00,11:01:00,5,AA2392,AA,American Airlines,19428,,
1174,,,16:00:00,2,15:20:00,7:20:00,3,LH431,LH,Lufthansa,94756,244395,566135
1175,,,22:30:00,0,15:40:00,14:10:00,1,LH433,LH,Lufthansa,94756,242216,615789
1176,,,22:30:00,2,15:40:00,14:10:00,3,LH433,LH,Lufthansa,94756,244395,
1177,,,22:30:00,3,15:40:00,14:10:00,4,LH433,LH,Lufthansa,94756,,
1178,,,22:30:00,4,15:40:00,14:10:00,5,LH433,LH,Lufthansa,95194,197279,572762
1179,,,16:00:00,6,15:20:00,7:20:00,0,LH431,LH,Lufthansa,95727,218938,566135
1180,,,22:30:00,5,15:40:00,14:10:00,6,LH433,LH,Lufthansa,96600,195949,566135
1181,,,22:30:00,6,15:40:00,14:10:00,0,LH433,LH,Lufthansa,100932,218938,544823
1182,,,18:20:00,6,15:25:00,9:45:00,0,LH9151,LH,Lufthansa,108826,,
1183,,,16:00:00,1,15:20:00,7:20:00,2,LH431,LH,Lufthansa,112827,192445,531522
1184,,,18:20:00,5,15:25:00,9:45:00,6,LH9151,LH,Lufthansa,116368,,
1185,,,16:00:00,0,15:20:00,7:20:00,1,UA8837,UA,United Airlines,118423,,
1186,,,18:20:00,0,15:25:00,9:45:00,1,UA907,UA,United Airlines,118423,,
1187,,,18:20:00,2,15:25:00,9:45:00,3,UA907,UA,United Airlines,118423,,
1188,,,22:30:00,0,15:40:00,14:10:00,1,UA8835,UA,United Airlines,118423,,621352
1189,,,22:30:00,3,15:40:00,14:10:00,4,UA8835,UA,United Airlines,118423,,
1190,,,16:00:00,1,15:20:00,7:20:00,2,UA8837,UA,United Airlines,118788,,
1191,,,16:00:00,1,15:20:00,7:20:00,2,LH431,LH,Lufthansa,118850,192445,531522
1192,,,18:20:00,3,15:25:00,9:45:00,4,UA907,UA,United Airlines,130802,,
1193,,,21:40:00,6,18:30:00,16:10:00,0,TK6,TK,Turkish Airlines,111848,,324933
1194,,,11:30:00,0,18:25:00,5:55:00,1,TK186,TK,Turkish Airlines,113828,,324933
1195,,,11:30:00,6,18:25:00,5:55:00,0,TK186,TK,Turkish Airlines,113828,,324933
1196,,,11:30:00,2,18:25:00,5:55:00,3,TK186,TK,Turkish Airlines,113828,,300998
1197,,,11:30:00,1,18:25:00,5:55:00,2,TK186,TK,Turkish Airlines,113828,,534431
1198,,,21:40:00,1,18:30:00,16:10:00,2,TK6,TK,Turkish Airlines,113828,,534431
1199,,,21:40:00,2,18:30:00,16:10:00,3,TK6,TK,Turkish Airlines,113828,,300998
1200,,,21:40:00,0,18:30:00,16:10:00,1,TK6,TK,Turkish Airlines,113828,,324933
1201,,,11:30:00,3,18:25:00,5:55:00,4,TK186,TK,Turkish Airlines,117476,,551915
1202,,,21:40:00,3,18:30:00,16:10:00,4,TK6,TK,Turkish Airlines,117476,,553952
1203,,,11:30:00,5,18:25:00,5:55:00,6,TK186,TK,Turkish Airlines,118389,,448852
1204,,,11:30:00,4,18:25:00,5:55:00,5,TK186,TK,Turkish Airlines,118389,,572286
1205,,,21:40:00,5,18:30:00,16:10:00,6,TK6,TK,Turkish Airlines,118389,,336816
1206,,,21:40:00,4,18:30:00,16:10:00,5,TK6,TK,Turkish Airlines,118389,,336816
1207,,,5:15:00,5,1:39:00,6:54:00,5,UA2302,UA,United Airlines,19622,25898,
1208,,,7:15:00,5,1:39:00,8:54:00,5,UA2474,UA,United Airlines,19622,25898,
1209,,,21:15:00,4,1:41:00,22:56:00,4,UA1537,UA,United Airlines,19622,25898,
1210,,,13:30:00,4,1:31:00,15:01:00,4,AA2361,AA,American Airlines,19772,,
1211,,,20:01:00,4,1:49:00,21:50:00,4,UA2485,UA,United Airlines,20444,25898,
1212,,,7:15:00,4,1:39:00,8:54:00,4,UA2474,UA,United Airlines,20626,25898,
1213,,,5:15:00,4,1:39:00,6:54:00,4,UA2302,UA,United Airlines,20626,25898,
1214,,,5:15:00,6,1:39:00,6:54:00,6,UA2302,UA,United Airlines,20626,28358,
1215,,,21:15:00,5,1:41:00,22:56:00,5,UA1537,UA,United Airlines,20626,28358,
1216,,,14:28:00,5,1:43:00,16:11:00,5,UA455,UA,United Airlines,20626,28358,
1217,,,14:28:00,4,1:43:00,16:11:00,4,UA455,UA,United Airlines,20626,,
1218,,,17:54:00,4,1:45:00,19:39:00,4,UA2279,UA,United Airlines,20626,28358,
1219,,,16:00:00,5,1:48:00,17:48:00,5,UA1821,UA,United Airlines,20626,28358,
1220,,,5:15:00,0,1:39:00,6:54:00,0,UA2302,UA,United Airlines,21173,31517,
1221,,,5:15:00,3,1:39:00,6:54:00,3,UA2302,UA,United Airlines,21173,27340,
1222,,,21:15:00,0,1:41:00,22:56:00,0,UA1537,UA,United Airlines,21173,31517,
1223,,,17:11:00,3,1:30:00,18:41:00,3,AA1387,AA,American Airlines,21219,,
1224,,,17:11:00,5,1:30:00,18:41:00,5,AA1387,AA,American Airlines,21219,,
1225,,,8:25:00,4,1:31:00,9:56:00,4,AA2368,AA,American Airlines,21219,,
1226,,,13:30:00,3,1:31:00,15:01:00,3,AA2361,AA,American Airlines,21219,,
1227,,,8:25:00,1,1:31:00,9:56:00,1,AA2368,AA,American Airlines,21219,,
1228,,,13:30:00,1,1:31:00,15:01:00,1,AA2361,AA,American Airlines,21219,,
1229,,,17:11:00,1,1:30:00,18:41:00,1,AA1387,AA,American Airlines,21257,,
1230,,,14:28:00,3,1:43:00,16:11:00,3,UA455,UA,United Airlines,22176,28358,
1231,,,20:01:00,2,1:49:00,21:50:00,2,UA2485,UA,United Airlines,22176,28358,
1232,,,18:04:00,1,3:25:00,21:29:00,1,AA2518,AA,American Airlines,9907,,
1233,,,7:10:00,1,3:17:00,10:27:00,1,DL5807,DL,Delta Airlines,9908,31869,
1234,,,11:35:00,1,3:25:00,15:00:00,1,DL5466,DL,Delta Airlines,9908,32705,
1235,,,14:25:00,1,3:34:00,17:59:00,1,DL5244,DL,Delta Airlines,9908,28064,
1236,,,10:40:00,1,3:30:00,14:10:00,1,B6906,B6,Jetblue Airways,10810,,
1237,,,10:40:00,0,3:30:00,14:10:00,0,B6906,B6,Jetblue Airways,10810,,
1238,,,15:57:00,1,3:33:00,19:30:00,1,B61106,B6,Jetblue Airways,10810,,
1239,,,15:57:00,2,3:33:00,19:30:00,2,B61106,B6,Jetblue Airways,10810,,
1240,,,15:57:00,0,3:33:00,19:30:00,0,B61106,B6,Jetblue Airways,10810,,
1241,,,11:38:00,1,3:17:00,14:55:00,1,B64375,B6,Jetblue Airways,12178,,
1242,,,11:38:00,0,3:17:00,14:55:00,0,B64375,B6,Jetblue Airways,12178,,
1243,,,11:38:00,2,3:17:00,14:55:00,2,B64375,B6,Jetblue Airways,12178,,
1244,,,18:04:00,1,3:25:00,21:29:00,1,B64402,B6,Jetblue Airways,12178,,
1245,,,18:04:00,2,3:25:00,21:29:00,2,B64402,B6,Jetblue Airways,12178,,
1246,,,18:04:00,0,3:25:00,21:29:00,0,B64402,B6,Jetblue Airways,12178,,
1247,,,10:40:00,2,3:30:00,14:10:00,2,B6906,B6,Jetblue Airways,12178,,
1248,,,11:38:00,0,3:17:00,14:55:00,0,AA532,AA,American Airlines,12188,,
1249,,,11:38:00,1,3:17:00,14:55:00,1,AA532,AA,American Airlines,12188,,
1250,,,11:38:00,2,3:17:00,14:55:00,2,AA532,AA,American Airlines,12188,,
1251,,,18:04:00,0,3:25:00,21:29:00,0,AA2518,AA,American Airlines,12188,,
1252,,,18:04:00,2,3:25:00,21:29:00,2,AA2518,AA,American Airlines,12188,,
1253,,,10:40:00,0,3:30:00,14:10:00,0,AA9355,AA,American Airlines,13286,,
1254,,,10:40:00,1,3:30:00,14:10:00,1,AA9313,AA,American Airlines,13286,,
1255,,,15:57:00,0,3:33:00,19:30:00,0,AA9389,AA,American Airlines,13286,,
1256,,,15:57:00,1,3:33:00,19:30:00,1,AA9355,AA,American Airlines,13286,,
1257,,,7:10:00,5,2:35:00,9:45:00,5,UA2678,UA,United Airlines,24929,35050,
1258,,,6:05:00,5,2:39:00,8:44:00,5,UA1568,UA,United Airlines,24929,35050,
1259,,,17:54:00,4,2:39:00,20:33:00,4,UA2084,UA,United Airlines,24929,34807,
1260,,,22:16:00,4,2:40:00,0:56:00,5,UA1972,UA,United Airlines,24929,34807,
1261,,,19:42:00,4,2:42:00,22:24:00,4,UA2327,UA,United Airlines,24929,34807,
1262,,,22:00:00,5,2:45:00,0:45:00,6,UA1972,UA,United Airlines,24929,35050,
1263,,,13:20:00,4,2:29:00,15:49:00,4,AA2639,AA,American Airlines,24973,,
1264,,,14:10:00,4,2:43:00,16:53:00,4,UA1127,UA,United Airlines,25914,38202,
1265,,,16:40:00,5,2:40:00,19:20:00,5,AS1213,AS,Alaska Airlines,28559,,102574
1266,,,16:40:00,4,2:40:00,19:20:00,4,AS1213,AS,Alaska Airlines,28559,,102572
1267,,,12:01:00,5,2:37:00,14:38:00,5,UA2080,UA,United Airlines,28693,,
1268,,,6:02:00,6,2:39:00,8:41:00,6,UA1568,UA,United Airlines,28693,40241,
1269,,,14:10:00,5,2:43:00,16:53:00,5,UA1127,UA,United Airlines,28693,,
1270,,,7:10:00,4,2:35:00,9:45:00,4,UA2678,UA,United Airlines,28782,,
1271,,,6:02:00,4,2:39:00,8:41:00,4,UA1568,UA,United Airlines,28782,38202,
1272,,,8:55:00,5,2:32:00,11:27:00,5,UA769,UA,United Airlines,29948,,
1273,,,12:01:00,4,2:37:00,14:38:00,4,UA2080,UA,United Airlines,29948,40241,
1274,,,12:52:00,5,2:38:00,15:30:00,5,UA528,UA,United Airlines,29948,,
1275,,,16:07:00,4,2:40:00,18:47:00,4,UA2290,UA,United Airlines,29948,,
1276,,,19:42:00,5,2:42:00,22:24:00,5,UA2327,UA,United Airlines,29948,,
1277,,,18:15:00,5,2:45:00,21:00:00,5,UA2084,UA,United Airlines,29948,,
1278,,,12:52:00,1,2:38:00,15:30:00,1,UA528,UA,United Airlines,30664,,
1279,,,16:07:00,1,2:40:00,18:47:00,1,UA2290,UA,United Airlines,30664,40241,
1280,,,22:16:00,0,2:40:00,0:56:00,1,UA1972,UA,United Airlines,30664,40241,
1281,,,14:10:00,1,2:43:00,16:53:00,1,UA1127,UA,United Airlines,30664,,
1282,,,16:35:00,6,15:15:00,7:50:00,0,IB6274,IB,Iberia Airways,155525,262179,540118
1283,,,16:35:00,0,15:15:00,7:50:00,1,IB6274,IB,Iberia Airways,202584,330654,916231
1284,,,16:35:00,2,15:15:00,7:50:00,3,IB6274,IB,Iberia Airways,203570,330654,915248
1285,,,16:35:00,1,15:15:00,7:50:00,2,IB6274,IB,Iberia Airways,206591,330654,490440
1286,,,16:35:00,6,15:15:00,7:50:00,0,AA8754,AA,American Airlines,218607,,
1287,,,16:35:00,6,15:15:00,7:50:00,0,AY5660,AY,Finnair,221435,,914060
1288,,,16:35:00,6,15:15:00,7:50:00,0,IB6274,IB,Iberia Airways,222873,262179,540118
1289,,,16:35:00,4,15:15:00,7:50:00,5,AA8754,AA,American Airlines,223089,,
1290,,,16:35:00,5,15:15:00,7:50:00,6,AA8754,AA,American Airlines,223089,,
1291,,,16:35:00,6,15:15:00,7:50:00,0,BA4272,BA,British Airways,223562,,914492
1292,,,16:35:00,4,15:15:00,7:50:00,5,IB6274,IB,Iberia Airways,224162,279270,585951
1293,,,16:35:00,4,15:15:00,7:50:00,5,AY5660,AY,Finnair,225982,278081,
1294,,,16:35:00,5,15:15:00,7:50:00,6,AY5660,AY,Finnair,226852,278081,
1295,,,16:35:00,5,15:15:00,7:50:00,6,IB6274,IB,Iberia Airways,227341,283089,717314
1296,,,16:35:00,4,15:15:00,7:50:00,5,BA4272,BA,British Airways,228123,,914492
1297,,,16:35:00,5,15:15:00,7:50:00,6,BA4272,BA,British Airways,228123,,914492
1298,,,16:35:00,1,15:15:00,7:50:00,2,IB6274,IB,Iberia Airways,268352,330654,490440
1299,,,16:35:00,0,15:15:00,7:50:00,1,IB6274,IB,Iberia Airways,268352,330654,916231
1300,,,16:35:00,3,15:15:00,7:50:00,4,IB6274,IB,Iberia Airways,268352,346715,
1301,,,16:35:00,2,15:15:00,7:50:00,3,IB6274,IB,Iberia Airways,268352,330654,915248
1302,,,16:35:00,0,15:15:00,7:50:00,1,AA8754,AA,American Airlines,286616,330878,
1303,,,16:35:00,3,15:15:00,7:50:00,4,AA8754,AA,American Airlines,286616,347004,
1304,,,16:35:00,2,15:15:00,7:50:00,3,AA8754,AA,American Airlines,287716,,
1305,,,16:35:00,1,15:15:00,7:50:00,2,AA8754,AA,American Airlines,287716,330878,
1306,,,16:35:00,3,15:15:00,7:50:00,4,AY5660,AY,Finnair,291503,312796,914060
1307,,,6:00:00,6,1:55:00,7:55:00,6,NK183,NK,Spirit Airlines,14285,,
1308,,,21:29:00,6,2:00:00,23:29:00,6,NK1801,NK,Spirit Airlines,14285,,
1309,,,21:29:00,5,2:00:00,23:29:00,5,NK1801,NK,Spirit Airlines,14285,,
1310,,,6:00:00,2,1:55:00,7:55:00,2,NK183,NK,Spirit Airlines,19759,,
1311,,,6:00:00,5,1:55:00,7:55:00,5,NK183,NK,Spirit Airlines,19759,,
1312,,,6:00:00,3,1:55:00,7:55:00,3,NK183,NK,Spirit Airlines,19759,,
1313,,,14:40:00,3,1:57:00,16:37:00,3,NK759,NK,Spirit Airlines,19759,,
1314,,,14:40:00,1,1:57:00,16:37:00,1,NK759,NK,Spirit Airlines,19759,,
1315,,,14:40:00,5,1:57:00,16:37:00,5,NK759,NK,Spirit Airlines,19759,,
1316,,,21:29:00,2,2:00:00,23:29:00,2,NK1801,NK,Spirit Airlines,19759,,
1317,,,21:29:00,1,2:00:00,23:29:00,1,NK1801,NK,Spirit Airlines,19759,,
1318,,,21:29:00,0,2:00:00,23:29:00,0,NK1801,NK,Spirit Airlines,19759,,
1319,,,6:00:00,0,1:55:00,7:55:00,0,NK183,NK,Spirit Airlines,25688,,
1320,,,6:00:00,1,1:55:00,7:55:00,1,NK183,NK,Spirit Airlines,25688,,
1321,,,6:00:00,4,1:55:00,7:55:00,4,NK183,NK,Spirit Airlines,25688,,
1322,,,14:40:00,6,1:57:00,16:37:00,6,NK759,NK,Spirit Airlines,25688,,
1323,,,14:40:00,2,1:57:00,16:37:00,2,NK759,NK,Spirit Airlines,25688,,
1324,,,21:29:00,3,2:00:00,23:29:00,3,NK1801,NK,Spirit Airlines,25688,,
1325,,,21:29:00,4,2:00:00,23:29:00,4,NK1801,NK,Spirit Airlines,25688,,
1326,,,14:40:00,4,1:57:00,16:37:00,4,NK759,NK,Spirit Airlines,28424,,
1327,,,21:08:00,6,1:54:00,23:02:00,6,UA2451,UA,United Airlines,28440,36592,
1328,,,7:10:00,4,1:48:00,8:58:00,4,UA203,UA,United Airlines,28471,36592,
1329,,,12:45:00,5,1:51:00,14:36:00,5,UA2479,UA,United Airlines,28471,36592,
1330,,,21:11:00,4,1:54:00,23:05:00,4,UA2451,UA,United Airlines,28471,36592,
1331,,,15:48:00,4,1:58:00,17:46:00,4,UA2419,UA,United Airlines,28471,36592,
1332,,,17:40:00,6,15:20:00,9:00:00,0,IB4382,IB,Iberia Airways,200275,282450,
1333,,,17:35:00,6,15:25:00,9:00:00,0,AA40,AA,American Airlines,247842,,
1334,,,17:40:00,4,15:20:00,9:00:00,5,IB4382,IB,Iberia Airways,251276,,
1335,,,17:40:00,5,15:20:00,9:00:00,6,IB4382,IB,Iberia Airways,251276,305197,919492
1336,,,17:40:00,3,15:20:00,9:00:00,4,IB4382,IB,Iberia Airways,251276,269254,
1337,,,17:35:00,4,15:25:00,9:00:00,5,AA40,AA,American Airlines,251445,,
1338,,,17:35:00,1,15:25:00,9:00:00,2,AA40,AA,American Airlines,251534,251434,
1339,,,17:35:00,2,15:25:00,9:00:00,3,AA40,AA,American Airlines,251534,251434,
1340,,,17:35:00,3,15:25:00,9:00:00,4,AA40,AA,American Airlines,251534,268239,
1341,,,17:40:00,6,15:20:00,9:00:00,0,IB4382,IB,Iberia Airways,252072,282450,
1342,,,17:35:00,5,15:25:00,9:00:00,6,AA40,AA,American Airlines,252244,,
1343,,,17:35:00,6,15:25:00,9:00:00,0,AY4121,AY,Finnair,252308,251261,
1344,,,17:35:00,0,15:25:00,9:00:00,1,AA40,AA,American Airlines,252333,251434,
1345,,,17:40:00,2,15:20:00,9:00:00,3,IB4382,IB,Iberia Airways,252609,252449,734459
1346,,,17:35:00,3,15:25:00,9:00:00,4,AY4121,AY,Finnair,255884,268066,914060
1347,,,17:35:00,2,15:25:00,9:00:00,3,AY4121,AY,Finnair,255884,251261,914060
1348,,,17:35:00,0,15:25:00,9:00:00,1,AY4121,AY,Finnair,256270,250349,636342
1349,,,17:35:00,1,15:25:00,9:00:00,2,AY4121,AY,Finnair,256270,250349,
1350,,,17:35:00,4,15:25:00,9:00:00,5,AY4121,AY,Finnair,256270,268066,914060
1351,,,17:35:00,5,15:25:00,9:00:00,6,AY4121,AY,Finnair,256789,301038,914060
1352,,,17:35:00,6,15:25:00,9:00:00,0,BA1524,BA,British Airways,258044,,
1353,,,17:35:00,4,15:25:00,9:00:00,5,BA1524,BA,British Airways,262605,,914492
1354,,,17:35:00,2,15:25:00,9:00:00,3,BA1524,BA,British Airways,262697,,914492
1355,,,17:35:00,1,15:25:00,9:00:00,2,BA1524,BA,British Airways,262697,,914492
1356,,,17:35:00,3,15:25:00,9:00:00,4,BA1524,BA,British Airways,262697,,914492
1357,,,20:45:00,6,2:30:00,23:15:00,6,AA1747,AA,American Airlines,11309,,
1358,,,21:05:00,5,2:38:00,23:43:00,5,UA478,UA,United Airlines,11504,,
1359,,,21:05:00,2,2:38:00,23:43:00,2,UA478,UA,United Airlines,11504,,
1360,,,21:05:00,4,2:38:00,23:43:00,4,UA478,UA,United Airlines,11504,,
1361,,,6:00:00,6,2:39:00,8:39:00,6,UA8326,UA,United Airlines,11504,,28145
1362,,,20:45:00,4,2:30:00,23:15:00,4,AA1747,AA,American Airlines,11531,,
1363,,,20:45:00,0,2:30:00,23:15:00,0,AA1747,AA,American Airlines,11531,,
1364,,,20:45:00,5,2:30:00,23:15:00,5,AA1747,AA,American Airlines,11531,,
1365,,,20:45:00,3,2:30:00,23:15:00,3,AA1747,AA,American Airlines,11531,,
1366,,,20:45:00,2,2:30:00,23:15:00,2,AA1747,AA,American Airlines,11531,,24027
1367,,,20:45:00,1,2:30:00,23:15:00,1,AA1747,AA,American Airlines,11531,,
1368,,,15:01:00,5,2:40:00,17:41:00,5,AA3608,AA,American Airlines,11531,,
1369,,,10:00:00,0,2:40:00,12:40:00,0,AA3604,AA,American Airlines,11531,,
1370,,,15:01:00,0,2:40:00,17:41:00,0,AA3608,AA,American Airlines,11531,,
1371,,,11:57:00,2,2:47:00,14:44:00,2,AA6139,AA,American Airlines,11531,,
1372,,,11:57:00,3,2:47:00,14:44:00,3,AA6139,AA,American Airlines,11531,,
1373,,,11:57:00,0,2:47:00,14:44:00,0,AA6139,AA,American Airlines,11531,,
1374,,,8:43:00,2,2:56:00,11:39:00,2,AA6049,AA,American Airlines,11531,,
1375,,,8:43:00,0,2:56:00,11:39:00,0,AA6049,AA,American Airlines,11531,,
1376,,,10:00:00,5,2:40:00,12:40:00,5,AA3604,AA,American Airlines,11716,,
1377,,,15:01:00,1,2:40:00,17:41:00,1,AA3608,AA,American Airlines,11716,,
1378,,,10:00:00,1,2:40:00,12:40:00,1,AA3604,AA,American Airlines,11716,,
1379,,,11:57:00,1,2:47:00,14:44:00,1,AA6139,AA,American Airlines,11716,,
1380,,,11:57:00,6,2:47:00,14:44:00,6,AA6139,AA,American Airlines,11716,,
1381,,,8:43:00,6,2:56:00,11:39:00,6,AA6049,AA,American Airlines,11716,,
1382,,,12:25:00,2,4:35:00,17:00:00,2,VS4045,VS,Virgin Atlantic,142405,258598,558968
1383,,,10:40:00,6,4:40:00,15:20:00,6,VS103,VS,Virgin Atlantic,219100,258379,
1384,,,10:40:00,3,4:40:00,15:20:00,3,DL5999,DL,Delta Airlines,219100,258619,
1385,,,12:50:00,5,10:15:00,23:05:00,5,BA107,BA,British Airways,112764,,
1386,,,12:50:00,2,10:15:00,23:05:00,2,BA107,BA,British Airways,112983,,
1387,,,12:50:00,4,10:15:00,23:05:00,4,BA107,BA,British Airways,115396,,
1388,,,20:40:00,2,9:55:00,6:35:00,3,EK4,EK,Emirates,122494,,358550
1389,,,20:40:00,1,9:55:00,6:35:00,2,EK4,EK,Emirates,122494,,269668
1390,,,16:50:00,1,9:55:00,2:45:00,2,EK30,EK,Emirates,122494,,269668
1391,,,16:50:00,3,9:55:00,2:45:00,4,EK30,EK,Emirates,122494,,
1392,,,14:20:00,1,10:00:00,0:20:00,2,EK2,EK,Emirates,122494,,
1393,,,19:50:00,2,10:00:00,5:50:00,3,EK32,EK,Emirates,122494,,334731
1394,,,14:20:00,2,10:00:00,0:20:00,3,EK2,EK,Emirates,122494,,
1395,,,19:50:00,3,10:00:00,5:50:00,4,EK32,EK,Emirates,122494,,268056
1396,,,19:50:00,1,10:00:00,5:50:00,2,EK32,EK,Emirates,122494,,
1397,,,9:05:00,1,10:05:00,19:10:00,1,EK8,EK,Emirates,122494,,358550
1398,,,9:05:00,6,10:05:00,19:10:00,6,EK8,EK,Emirates,122494,,
1399,,,22:15:00,0,9:50:00,8:05:00,1,EK6,EK,Emirates,123348,,269127
1400,,,20:40:00,0,9:55:00,6:35:00,1,EK4,EK,Emirates,123348,,269127
1401,,,16:50:00,0,9:55:00,2:45:00,1,EK30,EK,Emirates,123348,,269127
1402,,,20:40:00,3,9:55:00,6:35:00,4,EK4,EK,Emirates,123348,,269127
1403,,,14:20:00,0,10:00:00,0:20:00,1,EK2,EK,Emirates,123348,,
1404,,,19:50:00,0,10:00:00,5:50:00,1,EK32,EK,Emirates,123348,,269127
1405,,,9:05:00,0,10:05:00,19:10:00,0,EK8,EK,Emirates,123348,,269127
