,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1321,,,15:35:00,1,2:30:00,18:05:00,1,6E469,6E,IndiGo,11333,,
1322,,,8:50:00,4,2:35:00,11:25:00,4,6E415,6E,IndiGo,11333,,
1323,,,19:15:00,5,2:35:00,21:50:00,5,6E838,6E,IndiGo,11333,,
1324,,,19:15:00,6,2:35:00,21:50:00,6,6E838,6E,IndiGo,11333,,
1325,,,19:15:00,4,2:35:00,21:50:00,4,6E838,6E,IndiGo,11333,,
1326,,,19:15:00,0,2:35:00,21:50:00,0,6E838,6E,IndiGo,11333,,
1327,,,19:15:00,1,2:35:00,21:50:00,1,6E838,6E,IndiGo,11333,,
1328,,,8:50:00,2,2:35:00,11:25:00,2,6E415,6E,IndiGo,11333,,
1329,,,8:50:00,6,2:35:00,11:25:00,6,6E415,6E,IndiGo,11333,,
1330,,,19:15:00,3,2:35:00,21:50:00,3,6E838,6E,IndiGo,11333,,
1331,,,5:45:00,4,2:45:00,8:30:00,4,G8805,G8,Go First,11333,,
1332,,,5:45:00,1,2:45:00,8:30:00,1,G8805,G8,Go First,11333,,
1333,,,5:45:00,5,2:45:00,8:30:00,5,G8805,G8,Go First,11333,,
1334,,,5:45:00,3,2:45:00,8:30:00,3,G8805,G8,Go First,11333,,
1335,,,5:45:00,6,2:45:00,8:30:00,6,G8805,G8,Go First,11333,,
1336,,,15:35:00,2,2:30:00,18:05:00,2,6E469,6E,IndiGo,11452,,
1337,,,8:50:00,1,2:35:00,11:25:00,1,6E415,6E,IndiGo,11452,,
1338,,,20:05:00,6,1:20:00,21:25:00,6,SG324,SG,SpiceJet,6662,,
1339,,,12:45:00,2,1:20:00,14:05:00,2,UK867,UK,Vistara,6960,7922,24867
1340,,,12:45:00,1,1:20:00,14:05:00,1,UK867,UK,Vistara,7146,8095,22470
1341,,,15:45:00,1,1:10:00,16:55:00,1,G8285,G8,Go First,7430,,
1342,,,15:45:00,2,1:10:00,16:55:00,2,G8285,G8,Go First,7430,,
1343,,,15:45:00,0,1:10:00,16:55:00,0,G8285,G8,Go First,7430,,
1344,,,15:45:00,6,1:10:00,16:55:00,6,G8285,G8,Go First,7548,,
1345,,,15:45:00,3,1:10:00,16:55:00,3,G8285,G8,Go First,7548,,
1346,,,21:40:00,4,1:00:00,22:40:00,4,6E806,6E,IndiGo,7549,,
1347,,,21:40:00,6,1:00:00,22:40:00,6,6E806,6E,IndiGo,7549,,
1348,,,13:00:00,6,1:10:00,14:10:00,6,6E6345,6E,IndiGo,7549,,
1349,,,13:40:00,5,1:05:00,14:45:00,5,I51453,I5,AirAsia India,7550,,
1350,,,13:40:00,0,1:05:00,14:45:00,0,I51453,I5,AirAsia India,7550,,
1351,,,13:40:00,6,1:05:00,14:45:00,6,I51453,I5,AirAsia India,7550,,
1352,,,13:40:00,2,1:05:00,14:45:00,2,I51453,I5,AirAsia India,7550,,
1353,,,5:30:00,0,1:10:00,6:40:00,0,I5818,I5,AirAsia India,7550,,
1354,,,10:50:00,3,2:30:00,13:20:00,3,G8808,G8,Go First,10842,,
1355,,,10:50:00,0,2:30:00,13:20:00,0,G8808,G8,Go First,11016,,
1356,,,10:50:00,1,2:30:00,13:20:00,1,G8808,G8,Go First,11016,,
1357,,,18:20:00,4,2:25:00,20:45:00,4,6E451,6E,IndiGo,11132,,
1358,,,13:20:00,3,2:25:00,15:45:00,3,6.00E+196,6E,IndiGo,11132,,
1359,,,18:20:00,2,2:25:00,20:45:00,2,6E451,6E,IndiGo,11132,,
1360,,,18:20:00,1,2:25:00,20:45:00,1,6E451,6E,IndiGo,11132,,
1361,,,13:20:00,2,2:25:00,15:45:00,2,6.00E+196,6E,IndiGo,11132,,
1362,,,13:20:00,5,2:25:00,15:45:00,5,6.00E+196,6E,IndiGo,11132,,
1363,,,18:20:00,3,2:25:00,20:45:00,3,6E451,6E,IndiGo,11132,,
1364,,,13:20:00,0,2:25:00,15:45:00,0,6.00E+196,6E,IndiGo,11132,,
1365,,,13:20:00,6,2:25:00,15:45:00,6,6.00E+196,6E,IndiGo,11132,,
1366,,,13:20:00,1,2:25:00,15:45:00,1,6.00E+196,6E,IndiGo,11132,,
1367,,,18:20:00,6,2:25:00,20:45:00,6,6E451,6E,IndiGo,11132,,
1368,,,6:05:00,1,2:30:00,8:35:00,1,6E6353,6E,IndiGo,11132,,
1369,,,6:05:00,5,2:30:00,8:35:00,5,6E6353,6E,IndiGo,11132,,
1370,,,10:50:00,5,2:30:00,13:20:00,5,G8808,G8,Go First,11132,,
1371,,,6:05:00,6,2:30:00,8:35:00,6,6E6353,6E,IndiGo,11132,,
1372,,,6:05:00,3,2:30:00,8:35:00,3,6E6353,6E,IndiGo,11132,,
1373,,,6:05:00,4,2:30:00,8:35:00,4,6E6353,6E,IndiGo,11132,,
1374,,,10:50:00,4,2:30:00,13:20:00,4,G8808,G8,Go First,11132,,
1375,,,10:50:00,6,2:30:00,13:20:00,6,G8808,G8,Go First,11132,,
1376,,,6:05:00,2,2:30:00,8:35:00,2,6E6353,6E,IndiGo,11132,,
1377,,,10:50:00,2,2:30:00,13:20:00,2,G8808,G8,Go First,11132,,
1378,,,6:05:00,0,2:30:00,8:35:00,0,6E6353,6E,IndiGo,11132,,
1379,,,7:10:00,6,0:50:00,8:00:00,6,UK511,UK,Vistara,6839,,
1380,,,7:10:00,2,0:50:00,8:00:00,2,UK511,UK,Vistara,6839,,
1381,,,7:10:00,4,0:50:00,8:00:00,4,UK511,UK,Vistara,6839,,
1382,,,7:10:00,0,0:50:00,8:00:00,0,UK511,UK,Vistara,6839,,
1383,,,7:10:00,3,0:50:00,8:00:00,3,UK511,UK,Vistara,7021,,
1384,,,7:10:00,1,0:50:00,8:00:00,1,UK511,UK,Vistara,7021,,
1385,,,7:10:00,5,0:50:00,8:00:00,5,UK511,UK,Vistara,7021,,
1386,,,7:00:00,3,0:50:00,7:50:00,3,6E857,6E,IndiGo,7418,,
1387,,,7:00:00,4,0:50:00,7:50:00,4,6E857,6E,IndiGo,7418,,
1388,,,7:00:00,1,0:50:00,7:50:00,1,6E857,6E,IndiGo,7418,,
1389,,,7:00:00,5,0:50:00,7:50:00,5,6E857,6E,IndiGo,7418,,
1390,,,7:00:00,2,0:50:00,7:50:00,2,6E857,6E,IndiGo,7418,,
1391,,,7:00:00,6,0:50:00,7:50:00,6,6E857,6E,IndiGo,7418,,
1392,,,15:05:00,2,0:55:00,16:00:00,2,6E6992,6E,IndiGo,7418,,
1393,,,15:05:00,4,0:55:00,16:00:00,4,6E6992,6E,IndiGo,7418,,
1394,,,15:05:00,0,0:55:00,16:00:00,0,6E6992,6E,IndiGo,7418,,
1395,,,15:05:00,1,0:55:00,16:00:00,1,6E6992,6E,IndiGo,7418,,
1396,,,15:05:00,6,0:55:00,16:00:00,6,6E6992,6E,IndiGo,7418,,
1397,,,15:05:00,5,0:55:00,16:00:00,5,6E6992,6E,IndiGo,7418,,
1398,,,15:05:00,3,0:55:00,16:00:00,3,6E6992,6E,IndiGo,7418,,
1399,,,18:25:00,2,1:00:00,19:25:00,2,6E6875,6E,IndiGo,7418,,
1400,,,18:25:00,6,1:00:00,19:25:00,6,6E6875,6E,IndiGo,7418,,
1401,,,18:25:00,0,1:00:00,19:25:00,0,6E6875,6E,IndiGo,7418,,
1402,,,18:25:00,3,1:00:00,19:25:00,3,6E6875,6E,IndiGo,7418,,
1403,,,18:25:00,4,1:00:00,19:25:00,4,6E6875,6E,IndiGo,7418,,
1404,,,20:50:00,1,1:15:00,22:05:00,1,6E7165,6E,IndiGo,4651,,
1405,,,20:50:00,2,1:15:00,22:05:00,2,6E7165,6E,IndiGo,5496,,
1406,,,20:50:00,5,1:15:00,22:05:00,5,6E7165,6E,IndiGo,5858,,
1407,,,20:50:00,3,1:15:00,22:05:00,3,6E7165,6E,IndiGo,6221,,
1408,,,7:35:00,2,1:15:00,8:50:00,2,6E7236,6E,IndiGo,6221,,
1409,,,7:35:00,6,1:15:00,8:50:00,6,6E7236,6E,IndiGo,6583,,
1410,,,7:35:00,5,1:15:00,8:50:00,5,6E7236,6E,IndiGo,6583,,
1411,,,20:50:00,0,1:15:00,22:05:00,0,6E7165,6E,IndiGo,6583,,
1412,,,20:50:00,6,1:15:00,22:05:00,6,6E7165,6E,IndiGo,6945,,
1413,,,20:50:00,4,1:15:00,22:05:00,4,6E7165,6E,IndiGo,6945,,
1414,,,7:35:00,1,1:15:00,8:50:00,1,6E7236,6E,IndiGo,7429,,
1415,,,7:35:00,3,1:15:00,8:50:00,3,6E7236,6E,IndiGo,7429,,
1416,,,7:35:00,4,1:15:00,8:50:00,4,6E7236,6E,IndiGo,7791,,
1417,,,7:35:00,0,1:15:00,8:50:00,0,6E7236,6E,IndiGo,7791,,
1418,,,9:15:00,6,1:35:00,10:50:00,6,SG516,SG,SpiceJet,7481,,
1419,,,4:30:00,2,1:25:00,5:55:00,2,UK551,UK,Vistara,8000,,
1420,,,4:30:00,3,1:25:00,5:55:00,3,UK551,UK,Vistara,8000,,
1421,,,4:30:00,5,1:25:00,5:55:00,5,UK551,UK,Vistara,8000,,
1422,,,4:30:00,6,1:25:00,5:55:00,6,UK551,UK,Vistara,8000,,
1423,,,16:45:00,4,1:35:00,18:20:00,4,UK553,UK,Vistara,8000,,
1424,,,16:45:00,2,1:35:00,18:20:00,2,UK553,UK,Vistara,8000,,
1425,,,16:45:00,3,1:35:00,18:20:00,3,UK553,UK,Vistara,8000,,
1426,,,16:45:00,6,1:35:00,18:20:00,6,UK553,UK,Vistara,8000,,
1427,,,4:30:00,4,1:25:00,5:55:00,4,UK551,UK,Vistara,8179,,
1428,,,4:30:00,1,1:25:00,5:55:00,1,UK551,UK,Vistara,8179,,
1429,,,4:30:00,0,1:25:00,5:55:00,0,UK551,UK,Vistara,8179,,
1430,,,16:45:00,0,1:35:00,18:20:00,0,UK553,UK,Vistara,8179,,
1431,,,16:45:00,1,1:35:00,18:20:00,1,UK553,UK,Vistara,8179,,
1432,,,9:15:00,1,1:35:00,10:50:00,1,SG516,SG,SpiceJet,8180,,
1433,,,9:15:00,2,1:35:00,10:50:00,2,SG516,SG,SpiceJet,8180,,
1434,,,16:45:00,5,1:35:00,18:20:00,5,UK553,UK,Vistara,8352,,
1435,,,5:30:00,0,1:15:00,6:45:00,0,G8283,G8,Go First,8452,,
1436,,,5:30:00,2,1:15:00,6:45:00,2,G8283,G8,Go First,8452,,
1437,,,17:50:00,1,1:15:00,19:05:00,1,G8241,G8,Go First,8452,,
1438,,,17:50:00,2,1:15:00,19:05:00,2,G8241,G8,Go First,8452,,
1439,,,17:50:00,0,1:15:00,19:05:00,0,G8241,G8,Go First,8452,,
1440,,,5:30:00,1,1:15:00,6:45:00,1,G8283,G8,Go First,8452,,
1441,,,12:50:00,4,1:25:00,14:15:00,4,I51426,I5,AirAsia India,8569,,
1442,,,3:35:00,1,1:25:00,5:00:00,1,I5386,I5,AirAsia India,8569,,
1443,,,6:05:00,6,3:00:00,9:05:00,6,SG327,SG,SpiceJet,11488,,
1444,,,6:05:00,3,3:00:00,9:05:00,3,SG327,SG,SpiceJet,11488,,
1445,,,6:05:00,5,3:00:00,9:05:00,5,SG327,SG,SpiceJet,11488,,
1446,,,6:05:00,0,3:00:00,9:05:00,0,SG327,SG,SpiceJet,11488,,
1447,,,6:05:00,2,3:00:00,9:05:00,2,SG327,SG,SpiceJet,11488,,
1448,,,6:05:00,4,3:00:00,9:05:00,4,SG327,SG,SpiceJet,11488,,
1449,,,6:05:00,1,3:00:00,9:05:00,1,SG327,SG,SpiceJet,11488,,
1450,,,6:25:00,4,2:50:00,9:15:00,4,6E443,6E,IndiGo,11877,,
1451,,,6:25:00,6,2:50:00,9:15:00,6,6E443,6E,IndiGo,11877,,
1452,,,6:25:00,5,2:50:00,9:15:00,5,6E443,6E,IndiGo,11877,,
1453,,,6:25:00,0,2:50:00,9:15:00,0,6E443,6E,IndiGo,11877,,
1454,,,6:25:00,3,2:50:00,9:15:00,3,6E443,6E,IndiGo,11877,,
1455,,,6:25:00,1,2:50:00,9:15:00,1,6E443,6E,IndiGo,11877,,
1456,,,6:25:00,2,2:50:00,9:15:00,2,6E443,6E,IndiGo,11877,,
1457,,,5:10:00,2,3:00:00,8:10:00,2,I51780,I5,AirAsia India,11877,,
1458,,,5:10:00,3,3:00:00,8:10:00,3,I51780,I5,AirAsia India,11877,,
1459,,,5:10:00,4,3:00:00,8:10:00,4,I51780,I5,AirAsia India,11877,,
1460,,,5:10:00,6,3:00:00,8:10:00,6,I51780,I5,AirAsia India,11877,,
1461,,,5:10:00,1,3:00:00,8:10:00,1,I51780,I5,AirAsia India,11877,,
1462,,,5:10:00,5,3:00:00,8:10:00,5,I51780,I5,AirAsia India,11877,,
1463,,,5:10:00,0,3:00:00,8:10:00,0,I51780,I5,AirAsia India,12091,,
1464,,,9:25:00,4,3:05:00,12:30:00,4,UK755,UK,Vistara,11714,,
1465,,,9:25:00,3,3:05:00,12:30:00,3,UK755,UK,Vistara,11900,,
1466,,,9:25:00,2,3:05:00,12:30:00,2,UK755,UK,Vistara,11900,,
1467,,,8:45:00,1,3:00:00,11:45:00,1,I51982,I5,AirAsia India,12305,,
1468,,,8:20:00,3,3:00:00,11:20:00,3,6E457,6E,IndiGo,12305,,
1469,,,8:20:00,6,3:00:00,11:20:00,6,6E457,6E,IndiGo,12305,,
1470,,,8:45:00,5,3:00:00,11:45:00,5,I51982,I5,AirAsia India,12305,,
1471,,,8:45:00,2,3:00:00,11:45:00,2,I51982,I5,AirAsia India,12305,,
1472,,,8:45:00,6,3:00:00,11:45:00,6,I51982,I5,AirAsia India,12305,,
1473,,,8:45:00,4,3:00:00,11:45:00,4,I51982,I5,AirAsia India,12305,,
1474,,,8:20:00,5,3:00:00,11:20:00,5,6E457,6E,IndiGo,12305,,
1475,,,8:20:00,4,3:00:00,11:20:00,4,6E457,6E,IndiGo,12305,,
1476,,,8:45:00,3,3:00:00,11:45:00,3,I51982,I5,AirAsia India,12305,,
1477,,,9:25:00,5,3:05:00,12:30:00,5,UK755,UK,Vistara,12866,,
1478,,,9:25:00,0,3:05:00,12:30:00,0,UK755,UK,Vistara,12866,,
1479,,,9:25:00,6,3:05:00,12:30:00,6,UK755,UK,Vistara,12866,,
1480,,,9:25:00,1,3:05:00,12:30:00,1,UK755,UK,Vistara,13052,,
1481,,,8:20:00,2,3:00:00,11:20:00,2,6E457,6E,IndiGo,14712,,
1482,,,8:20:00,1,3:00:00,11:20:00,1,6E457,6E,IndiGo,17882,,
1483,,,8:20:00,0,3:00:00,11:20:00,0,6E457,6E,IndiGo,19147,,
1484,,,5:25:00,0,1:35:00,7:00:00,0,6.00E+288,6E,IndiGo,8723,,
1485,,,12:30:00,3,1:25:00,13:55:00,3,6E6366,6E,IndiGo,8877,,
1486,,,12:30:00,5,1:25:00,13:55:00,5,6E6366,6E,IndiGo,8877,,
1487,,,12:30:00,6,1:25:00,13:55:00,6,6E6366,6E,IndiGo,8877,,
1488,,,12:30:00,0,1:25:00,13:55:00,0,6E6366,6E,IndiGo,8877,,
1489,,,12:30:00,2,1:25:00,13:55:00,2,6E6366,6E,IndiGo,8877,,
1490,,,12:30:00,4,1:25:00,13:55:00,4,6E6366,6E,IndiGo,8877,,
1491,,,16:45:00,3,1:30:00,18:15:00,3,6E969,6E,IndiGo,8877,,
1492,,,16:45:00,5,1:30:00,18:15:00,5,6E969,6E,IndiGo,8877,,
1493,,,16:45:00,4,1:30:00,18:15:00,4,6E969,6E,IndiGo,8877,,
1494,,,16:45:00,2,1:30:00,18:15:00,2,6E969,6E,IndiGo,8877,,
1495,,,16:45:00,1,1:30:00,18:15:00,1,6E969,6E,IndiGo,8877,,
1496,,,5:25:00,5,1:35:00,7:00:00,5,6.00E+288,6E,IndiGo,8877,,
1497,,,5:25:00,6,1:35:00,7:00:00,6,6.00E+288,6E,IndiGo,8877,,
1498,,,5:25:00,1,1:35:00,7:00:00,1,6.00E+288,6E,IndiGo,8877,,
1499,,,5:25:00,4,1:35:00,7:00:00,4,6.00E+288,6E,IndiGo,8877,,
1500,,,5:25:00,2,1:35:00,7:00:00,2,6.00E+288,6E,IndiGo,8877,,
1501,,,9:05:00,5,1:40:00,10:45:00,5,I51452,I5,AirAsia India,8877,,
1502,,,9:05:00,2,1:40:00,10:45:00,2,I51452,I5,AirAsia India,8877,,
1503,,,9:05:00,3,1:40:00,10:45:00,3,I51452,I5,AirAsia India,8877,,
1504,,,9:05:00,4,1:40:00,10:45:00,4,I51452,I5,AirAsia India,8877,,
1505,,,9:05:00,1,1:40:00,10:45:00,1,I51452,I5,AirAsia India,8877,,
1506,,,9:05:00,6,1:40:00,10:45:00,6,I51452,I5,AirAsia India,8877,,
1507,,,9:05:00,0,1:40:00,10:45:00,0,I51452,I5,AirAsia India,8877,,
1508,,,9:15:00,0,3:15:00,12:30:00,0,6E797,6E,IndiGo,15135,,
1509,,,9:15:00,4,3:15:00,12:30:00,4,6E797,6E,IndiGo,15735,,
1510,,,9:15:00,1,3:15:00,12:30:00,1,6E797,6E,IndiGo,16366,,
1511,,,9:15:00,3,3:15:00,12:30:00,3,6E797,6E,IndiGo,17026,,
1512,,,9:15:00,2,3:15:00,12:30:00,2,6E797,6E,IndiGo,17026,,
1513,,,9:15:00,5,3:15:00,12:30:00,5,6E797,6E,IndiGo,17715,,
1514,,,9:15:00,6,3:15:00,12:30:00,6,6E797,6E,IndiGo,18436,,
1515,,,6:55:00,6,1:30:00,8:25:00,6,6E7171,6E,IndiGo,6113,,
1516,,,6:55:00,1,1:30:00,8:25:00,1,6E7171,6E,IndiGo,6291,,
1517,,,6:55:00,3,1:30:00,8:25:00,3,6E7171,6E,IndiGo,6291,,
1518,,,6:55:00,5,1:30:00,8:25:00,5,6E7171,6E,IndiGo,6647,,
1519,,,6:55:00,4,1:30:00,8:25:00,4,6E7171,6E,IndiGo,6647,,
1520,,,11:05:00,5,1:30:00,12:35:00,5,6E7203,6E,IndiGo,6824,,
1521,,,16:55:00,6,1:35:00,18:30:00,6,6E7218,6E,IndiGo,6824,,
1522,,,16:55:00,4,1:35:00,18:30:00,4,6E7218,6E,IndiGo,6824,,
1523,,,16:55:00,5,1:35:00,18:30:00,5,6E7218,6E,IndiGo,6824,,
1524,,,6:55:00,2,1:30:00,8:25:00,2,6E7171,6E,IndiGo,7061,,
1525,,,16:55:00,3,1:35:00,18:30:00,3,6E7218,6E,IndiGo,7061,,
1526,,,16:55:00,2,1:35:00,18:30:00,2,6E7218,6E,IndiGo,7359,,
1527,,,11:05:00,4,1:30:00,12:35:00,4,6E7203,6E,IndiGo,7655,,
1528,,,11:05:00,2,1:30:00,12:35:00,2,6E7203,6E,IndiGo,8011,,
1529,,,16:55:00,0,1:35:00,18:30:00,0,6E7218,6E,IndiGo,8011,,
1530,,,11:05:00,1,1:30:00,12:35:00,1,6E7203,6E,IndiGo,8367,,
1531,,,11:05:00,3,1:30:00,12:35:00,3,6E7203,6E,IndiGo,8367,,
1532,,,11:05:00,6,1:30:00,12:35:00,6,6E7203,6E,IndiGo,8367,,
1533,,,16:55:00,1,1:35:00,18:30:00,1,6E7218,6E,IndiGo,8367,,
1534,,,11:05:00,0,1:30:00,12:35:00,0,6E7203,6E,IndiGo,9554,,
1535,,,6:55:00,0,1:30:00,8:25:00,0,6E7171,6E,IndiGo,9554,,
1536,,,6:20:00,4,1:40:00,8:00:00,4,6E6802,6E,IndiGo,6469,,
1537,,,6:20:00,3,1:40:00,8:00:00,3,6E6802,6E,IndiGo,6469,,
1538,,,6:20:00,6,1:40:00,8:00:00,6,6E6802,6E,IndiGo,6469,,
1539,,,14:10:00,0,1:40:00,15:50:00,0,6E6753,6E,IndiGo,6469,,
1540,,,6:20:00,1,1:40:00,8:00:00,1,6E6802,6E,IndiGo,6469,,
1541,,,14:10:00,1,1:40:00,15:50:00,1,6E6753,6E,IndiGo,6715,,
1542,,,6:20:00,5,1:40:00,8:00:00,5,6E6802,6E,IndiGo,6715,,
1543,,,17:55:00,3,1:40:00,19:35:00,3,6E486,6E,IndiGo,6715,,
1544,,,6:20:00,0,1:40:00,8:00:00,0,6E6802,6E,IndiGo,6715,,
1545,,,14:10:00,4,1:40:00,15:50:00,4,6E6753,6E,IndiGo,6986,,
1546,,,14:10:00,2,1:40:00,15:50:00,2,6E6753,6E,IndiGo,6986,,
1547,,,17:55:00,0,1:40:00,19:35:00,0,6E486,6E,IndiGo,6986,,
1548,,,17:55:00,2,1:40:00,19:35:00,2,6E486,6E,IndiGo,6986,,
1549,,,14:10:00,3,1:40:00,15:50:00,3,6E6753,6E,IndiGo,7281,,
1550,,,17:55:00,1,1:40:00,19:35:00,1,6E486,6E,IndiGo,7602,,
1551,,,17:55:00,4,1:40:00,19:35:00,4,6E486,6E,IndiGo,7602,,
1552,,,17:55:00,5,1:40:00,19:35:00,5,6E486,6E,IndiGo,7602,,
1553,,,17:55:00,6,1:40:00,19:35:00,6,6E486,6E,IndiGo,7945,,
1554,,,14:10:00,5,1:40:00,15:50:00,5,6E6753,6E,IndiGo,7945,,
1555,,,14:10:00,6,1:40:00,15:50:00,6,6E6753,6E,IndiGo,7945,,
1556,,,11:30:00,2,3:05:00,14:35:00,2,UK657,UK,Vistara,12060,14806,35760
1557,,,11:30:00,3,3:05:00,14:35:00,3,UK657,UK,Vistara,12242,14806,31445
1558,,,11:30:00,4,3:05:00,14:35:00,4,UK657,UK,Vistara,12242,14806,62558
1559,,,11:30:00,0,3:05:00,14:35:00,0,UK657,UK,Vistara,12242,14806,31521
1560,,,11:30:00,1,3:05:00,14:35:00,1,UK657,UK,Vistara,12242,14806,75064
1561,,,19:05:00,0,2:50:00,21:55:00,0,6E6881,6E,IndiGo,12639,,
1562,,,10:35:00,2,2:50:00,13:25:00,2,6E6512,6E,IndiGo,12639,,
1563,,,10:35:00,5,2:50:00,13:25:00,5,6E6512,6E,IndiGo,12639,,
1564,,,19:05:00,1,2:50:00,21:55:00,1,6E6881,6E,IndiGo,12639,,
1565,,,10:35:00,0,2:50:00,13:25:00,0,6E6512,6E,IndiGo,12639,,
1566,,,10:35:00,4,2:50:00,13:25:00,4,6E6512,6E,IndiGo,12639,,
1567,,,19:05:00,6,2:50:00,21:55:00,6,6E6881,6E,IndiGo,12639,,
1568,,,19:05:00,2,2:50:00,21:55:00,2,6E6881,6E,IndiGo,12639,,
1569,,,19:05:00,5,2:50:00,21:55:00,5,6E6881,6E,IndiGo,12639,,
1570,,,19:05:00,3,2:50:00,21:55:00,3,6E6881,6E,IndiGo,12639,,
1571,,,10:35:00,1,2:50:00,13:25:00,1,6E6512,6E,IndiGo,12639,,
1572,,,10:35:00,3,2:50:00,13:25:00,3,6E6512,6E,IndiGo,12639,,
1573,,,19:05:00,4,2:50:00,21:55:00,4,6E6881,6E,IndiGo,12639,,
1574,,,10:45:00,6,2:55:00,13:40:00,6,6E6512,6E,IndiGo,12639,,
1575,,,11:30:00,5,3:05:00,14:35:00,5,UK657,UK,Vistara,15384,17202,62558
1576,,,11:30:00,6,3:05:00,14:35:00,6,UK657,UK,Vistara,16990,20557,75064
1577,,,20:00:00,6,1:10:00,21:10:00,6,SG3008,SG,SpiceJet,6543,,
1578,,,17:30:00,5,0:50:00,18:20:00,5,6.00E+109,6E,IndiGo,6945,,
1579,,,17:30:00,2,0:50:00,18:20:00,2,6.00E+109,6E,IndiGo,6945,,
1580,,,17:30:00,4,0:50:00,18:20:00,4,6.00E+109,6E,IndiGo,6945,,
1581,,,17:30:00,6,0:50:00,18:20:00,6,6.00E+109,6E,IndiGo,6945,,
1582,,,17:30:00,3,0:50:00,18:20:00,3,6.00E+109,6E,IndiGo,6945,,
1583,,,6:15:00,5,0:55:00,7:10:00,5,6.00E+131,6E,IndiGo,6945,,
1584,,,15:30:00,1,0:55:00,16:25:00,1,6E317,6E,IndiGo,6945,,
1585,,,15:30:00,5,0:55:00,16:25:00,5,6E317,6E,IndiGo,6945,,
1586,,,6:15:00,3,0:55:00,7:10:00,3,6.00E+131,6E,IndiGo,6945,,
1587,,,6:15:00,2,0:55:00,7:10:00,2,6.00E+131,6E,IndiGo,6945,,
1588,,,6:15:00,0,0:55:00,7:10:00,0,6.00E+131,6E,IndiGo,6945,,
1589,,,15:30:00,3,0:55:00,16:25:00,3,6E317,6E,IndiGo,6945,,
1590,,,6:15:00,6,0:55:00,7:10:00,6,6.00E+131,6E,IndiGo,6945,,
1591,,,15:30:00,6,0:55:00,16:25:00,6,6E317,6E,IndiGo,6945,,
1592,,,15:30:00,4,0:55:00,16:25:00,4,6E317,6E,IndiGo,6945,,
1593,,,15:30:00,2,0:55:00,16:25:00,2,6E317,6E,IndiGo,6945,,
1594,,,15:30:00,0,0:55:00,16:25:00,0,6E317,6E,IndiGo,6945,,
1595,,,6:15:00,4,0:55:00,7:10:00,4,6.00E+131,6E,IndiGo,6945,,
1596,,,6:15:00,1,0:55:00,7:10:00,1,6.00E+131,6E,IndiGo,6945,,
1597,,,10:20:00,5,1:00:00,11:20:00,5,6E496,6E,IndiGo,6945,,
1598,,,10:20:00,4,1:00:00,11:20:00,4,6E496,6E,IndiGo,6945,,
1599,,,10:20:00,6,1:00:00,11:20:00,6,6E496,6E,IndiGo,6945,,
1600,,,10:20:00,0,1:00:00,11:20:00,0,6E496,6E,IndiGo,6945,,
1601,,,11:25:00,6,2:30:00,13:55:00,6,6.00E+133,6E,IndiGo,11191,,
1602,,,11:25:00,3,2:30:00,13:55:00,3,6.00E+133,6E,IndiGo,12240,,
1603,,,11:25:00,2,2:30:00,13:55:00,2,6.00E+133,6E,IndiGo,12590,,
1604,,,11:25:00,5,2:30:00,13:55:00,5,6.00E+133,6E,IndiGo,12590,,
1605,,,11:25:00,1,2:30:00,13:55:00,1,6.00E+133,6E,IndiGo,13289,,
1606,,,11:25:00,0,2:30:00,13:55:00,0,6.00E+133,6E,IndiGo,13989,,
1607,,,11:25:00,4,2:30:00,13:55:00,4,6.00E+133,6E,IndiGo,14688,,
1608,,,17:30:00,0,1:25:00,18:55:00,0,UK915,UK,Vistara,9632,,
1609,,,17:30:00,2,1:25:00,18:55:00,2,UK915,UK,Vistara,9632,,
1610,,,17:30:00,6,1:25:00,18:55:00,6,UK915,UK,Vistara,9632,,
1611,,,17:30:00,3,1:25:00,18:55:00,3,UK915,UK,Vistara,9632,,
1612,,,17:30:00,5,1:25:00,18:55:00,5,UK915,UK,Vistara,9632,,
1613,,,17:30:00,1,1:25:00,18:55:00,1,UK915,UK,Vistara,9811,,
1614,,,17:30:00,4,1:25:00,18:55:00,4,UK915,UK,Vistara,9811,,
1615,,,13:05:00,3,1:50:00,14:55:00,3,6E959,6E,IndiGo,10201,,
1616,,,20:45:00,1,1:50:00,22:35:00,1,6E747,6E,IndiGo,10201,,
1617,,,20:45:00,4,1:50:00,22:35:00,4,6E747,6E,IndiGo,10201,,
1618,,,20:45:00,5,1:50:00,22:35:00,5,6E747,6E,IndiGo,10201,,
1619,,,20:45:00,2,1:50:00,22:35:00,2,6E747,6E,IndiGo,10201,,
1620,,,13:05:00,1,1:50:00,14:55:00,1,6E959,6E,IndiGo,10201,,
1621,,,20:45:00,3,1:50:00,22:35:00,3,6E747,6E,IndiGo,10201,,
1622,,,20:45:00,6,1:50:00,22:35:00,6,6E747,6E,IndiGo,10201,,
1623,,,18:25:00,0,1:55:00,20:20:00,0,6E6317,6E,IndiGo,10201,,
1624,,,18:25:00,5,1:55:00,20:20:00,5,6E6317,6E,IndiGo,10201,,
1625,,,18:25:00,6,1:55:00,20:20:00,6,6E6317,6E,IndiGo,10201,,
